X	Y	bedrock	ground_surface	
757671.957231	3006485.228145	30.522876739502	89.877655029297	
757834.009823	3006511.76966	29.389766693115	89.851936340332	
757996.062415	3006538.311175	30.166944503784	89.514038085938	
758158.115006	3006564.85269	35.428211212158	89.873100280762	
758320.167598	3006591.394205	42.265525817871	89.800506591797	
758482.22019	3006617.93572	46.242774963379	89.94091796875	
758644.272781	3006644.477235	47.297523498535	89.997802734375	
758806.325373	3006671.01875	47.163585662842	90.0	
758968.377965	3006697.560265	46.43249130249	90.009559631348	
753113.26645754	3005663.193616	9.8948059082031	78.864044189453	
753283.1757843	3005691.021934	11.54282283783	70.96070098877	
753453.0851111	3005718.850251	12.598989486694	67.316284179688	
753622.9944378	3005746.678568	10.473316192627	65.098922729492	
753792.9037646	3005774.506885	-5.472164154053	63.337757110596	
753960.3048969	3005801.924402	-34.74420928955	50.153861999512	
754117.702701	3005827.70354	-48.83388519287	58.316780090332	
754260.791614	3005851.139121	-52.13349533081	57.871273040771	
754390.872444	3005872.444194	-53.12791442871	59.876037597656	
754509.127744	3005891.812442	-54.50685501099	60.120021820068	
754616.632562	3005909.41994	-56.22026062012	61.265548706055	
754714.364215	3005925.426757	-58.44951248169	62.904651641846	
754803.211172	3005939.978408	-61.49415588379	64.339637756348	
754883.981133	3005953.207182	-70.02826690674	61.308898925781	
754957.40837	3005965.233341	-72.52713012695	59.804332733154	
755024.160404	3005976.166212	-74.56185150146	58.800796508789	
755084.844071	3005986.105186	-77.54512786865	55.094329833984	
755140.011041	3005995.140616	-78.22225952148	51.466564178467	
755190.162832	3006003.354644	-78.57591247559	50.588787078857	
755235.75537	3006010.821942	-78.74215698242	50.03279876709	
755277.203131	3006017.610395	-78.70107269287	50.026851654053	
755316.261341	3006024.007479	-78.66235351563	50.02124786377	
755354.903704	3006030.336455	-77.67065429688	50.017848968506	
755393.546067	3006036.66543	-77.01161193848	50.016464233398	
755432.18843	3006042.994405	-76.01991271973	50.021030426025	
755470.830793	3006049.323381	-74.70164489746	50.050109863281	
755509.473156	3006055.652356	-73.3833770752	50.079193115234	
755548.531366	3006062.04944	-72.05825042725	50.107517242432	
755587.236539	3006068.388703	-70.67112731934	50.134853363037	
755625.172828	3006074.602035	-69.26746368408	50.158100128174	
755663.109116	3006080.815367	-68.15830230713	50.138702392578	
755701.045405	3006087.028699	-67.04913330078	50.119304656982	
755738.981693	3006093.242031	-65.97254180908	50.021198272705	
755776.917982	3006099.455363	-64.95166015625	49.871932983398	
755822.43574	3006106.910414	-63.80847167969	49.679058074951	
755875.534969	3006115.607183	-62.44193649292	49.445594787598	
755923.795315	3006123.511424	-60.96397018433	49.251476287842	
755969.387852	3006130.978722	-59.31995010376	49.323848724365	
756019.539643	3006139.19275	-57.5129699707	49.424655914307	
756074.706614	3006148.22818	-54.32804489136	49.568962097168	
756135.390281	3006158.167154	-50.51488876343	49.819320678711	
756202.142315	3006169.100025	-44.71244812012	52.0217628479	
756275.569552	3006181.126184	-37.07664108276	57.283020019531	
756356.339513	3006194.354958	-27.27319145203	60.602146148682	
756445.18647	3006208.906609	-15.34649753571	64.562911987305	
756542.918123	3006224.913426	-2.59511256218	73.193328857422	
756650.422941	3006242.520924	9.018705368042	75.936248779297	
756768.678241	3006261.889172	18.260082244873	73.217384338379	
756898.759071	3006283.194245	24.402597427368	78.413200378418	
757041.847984	3006306.629826	26.486028671265	79.812202453613	
757197.825615	3006332.176363	26.839820861816	79.874473571777	
757359.878206	3006358.717878	27.414115905762	82.536811828613	
757521.930798	3006385.259393	27.617008209229	89.405601501465	
757683.98339	3006411.800908	26.360639572144	89.828491210938	
757846.035981	3006438.342423	25.0608959198	89.467170715332	
758008.088573	3006464.883938	26.666904449463	88.349159240723	
758170.141165	3006491.425453	32.488502502441	88.538352966309	
758332.193756	3006517.966968	41.060958862305	88.924346923828	
758494.246348	3006544.508483	45.997497558594	89.491966247559	
758656.29894	3006571.049998	47.279544830322	89.876159667969	
758818.351531	3006597.591513	47.08177947998	89.985961914063	
758980.404123	3006624.133028	46.161426544189	90.007392883301	
753124.1993287	3005596.441582	9.2787456512451	78.057472229004	
753294.1086555	3005624.2699	10.732334136963	75.062423706055	
753464.0179822	3005652.098217	11.361248970032	67.25611114502	
753633.927309	3005679.926534	8.4366111755371	64.826805114746	
753803.8366358	3005707.754851	-7.096716880798	61.532424926758	
753971.237768	3005735.172368	-32.44841766357	50.082973480225	
754128.635572	3005760.951507	-47.3747177124	58.476821899414	
754271.724485	3005784.387087	-51.62257766724	58.180801391602	
754401.805315	3005805.69216	-53.0270614624	59.443984985352	
754520.060615	3005825.060408	-54.42372894287	59.947460174561	
754627.565433	3005842.667906	-55.93593215942	60.919300079346	
754725.297086	3005858.674723	-60.18589782715	61.057205200195	
754814.144043	3005873.226374	-67.17208862305	60.071628570557	
754894.914004	3005886.455149	-74.97742462158	59.588153839111	
754968.341241	3005898.481307	-75.96465301514	59.492210388184	
755035.093275	3005909.414178	-77.02928924561	59.264091491699	
755095.776942	3005919.353152	-77.50009918213	56.317417144775	
755150.943912	3005928.388582	-77.93769073486	52.25687789917	
755201.095703	3005936.60261	-78.30089569092	50.230369567871	
755246.688241	3005944.069908	-78.67157745361	50.112781524658	
755288.136002	3005950.858361	-78.8690032959	50.047248840332	
755327.194212	3005957.255446	-78.81844329834	50.037864685059	
755365.836575	3005963.584421	-78.7525100708	50.022994995117	
755404.478938	3005969.913396	-78.18169403076	50.018413543701	
755443.121301	3005976.242371	-77.40075683594	50.023410797119	
755481.763664	3005982.571347	-76.58885955811	50.029830932617	
755520.406027	3005988.900322	-75.15644073486	50.059204101563	
755559.464237	3005995.297406	-73.70707702637	50.090000152588	
755598.169411	3006001.636669	-72.26595306396	50.118934631348	
755636.105699	3006007.850001	-70.88714599609	50.09468460083	
755674.041987	3006014.063333	-69.51268768311	50.064788818359	
755711.978276	3006020.276665	-68.35418701172	49.967639923096	
755749.914564	3006026.489997	-67.24080657959	49.729446411133	
755787.850853	3006032.703329	-66.14321136475	49.50643157959	
755833.368611	3006040.15838	-65.44649505615	49.238269805908	
755886.46784	3006048.855149	-64.69551849365	48.913745880127	
755934.728186	3006056.75939	-62.49423599243	48.764541625977	
755980.320724	3006064.226688	-60.29637527466	48.630924224854	
756030.472515	3006072.440716	-57.81034469604	48.71403503418	
756085.639485	3006081.476146	-54.93545150757	48.827877044678	
756146.323152	3006091.41512	-50.72096252441	49.339401245117	
756213.075186	3006102.347991	-45.29447937012	52.484046936035	
756286.502423	3006114.37415	-38.1568145752	59.133296966553	
756367.272384	3006127.602924	-28.54397201538	60.128265380859	
756456.119341	3006142.154575	-17.06537818909	67.263694763184	
756553.850994	3006158.161392	-4.582539081573	76.134216308594	
756661.355812	3006175.76889	7.4275693893433	79.062362670898	
756779.611112	3006195.137138	17.352422714233	76.197334289551	
756909.691942	3006216.442211	23.79314994812	78.601081848145	
757052.780855	3006239.877792	25.994171142578	79.894401550293	
757208.758486	3006265.424329	26.661878585815	79.977416992188	
757370.811078	3006291.965844	26.538154602051	80.820114135742	
757532.863669	3006318.507359	25.369152069092	87.12589263916	
757694.916261	3006345.048874	23.710361480713	88.26392364502	
757856.968853	3006371.590389	22.983703613281	87.350875854492	
758019.021444	3006398.131904	24.155595779419	86.433654785156	
758181.074036	3006424.673419	29.955636978149	86.283180236816	
758343.126627	3006451.214934	39.297271728516	86.244453430176	
758505.179219	3006477.756449	45.317497253418	87.439262390137	
758667.231811	3006504.297964	46.984405517578	88.742942810059	
758829.284402	3006530.839479	46.833610534668	89.943367004395	
758991.336994	3006557.380994	45.775234222412	90.033241271973	
753134.13830247	3005535.757915	8.6341104507446	80.16577911377	
753304.0476292	3005563.586232	9.7465724945068	81.818420410156	
753473.956956	3005591.41455	10.015767097473	74.095344543457	
753643.8662828	3005619.242867	6.2914886474609	64.494277954102	
753813.7756095	3005647.071184	-8.148704528809	62.746734619141	
753981.1767418	3005674.488701	-29.64010429382	50.013408660889	
754138.574546	3005700.267839	-43.99782943726	58.627090454102	
754281.663459	3005723.70342	-50.04873657227	58.255912780762	
754411.744289	3005745.008493	-52.43292999268	58.97229385376	
754529.999589	3005764.376741	-54.27309417725	59.953315734863	
754637.504407	3005781.984239	-57.43227005005	59.674491882324	
754735.23606	3005797.991056	-63.11932754517	59.136276245117	
754824.083017	3005812.542707	-72.36944580078	59.02054977417	
754904.852978	3005825.771481	-75.5069732666	59.447437286377	
754978.280215	3005837.79764	-76.3031463623	58.78536605835	
755045.032249	3005848.730511	-76.71249389648	57.635475158691	
755105.715916	3005858.669485	-77.10771942139	53.743049621582	
755160.882886	3005867.704915	-77.58627319336	50.713729858398	
755211.034677	3005875.918943	-78.14186096191	50.236175537109	
755256.627214	3005883.386241	-78.51267242432	50.136005401611	
755298.074976	3005890.174694	-78.9185256958	50.07678604126	
755337.133186	3005896.571778	-79.15637207031	50.070037841797	
755375.775549	3005902.900754	-79.10910797119	50.056816101074	
755414.417912	3005909.229729	-78.93084716797	50.029670715332	
755453.060275	3005915.558704	-78.35517883301	50.018550872803	
755491.702638	3005921.88768	-77.54342651367	50.024349212646	
755530.345	3005928.216655	-76.48324584961	50.037014007568	
755569.403211	3005934.613739	-75.03128814697	50.067710876465	
755608.108384	3005940.953002	-73.54734802246	50.053455352783	
755646.044673	3005947.166334	-72.10940551758	50.019298553467	
755683.980961	3005953.379666	-70.67080688477	49.955055236816	
755721.91725	3005959.592998	-68.90064239502	49.691246032715	
755759.853538	3005965.80633	-67.61444091797	49.445960998535	
755797.789827	3005972.019662	-67.17437744141	49.259742736816	
755843.307585	3005979.474713	-67.04186248779	49.053134918213	
755896.406814	3005988.171482	-66.62845611572	48.83716583252	
755944.66716	3005996.075723	-65.96933746338	48.743785858154	
755990.259697	3006003.543021	-63.6275177002	48.519390106201	
756040.411488	3006011.757049	-60.84447097778	48.221717834473	
756095.578459	3006020.792479	-56.83363723755	48.689533233643	
756156.262126	3006030.731453	-51.85462188721	49.390659332275	
756223.01416	3006041.664324	-46.29822540283	51.542922973633	
756296.441397	3006053.690483	-38.99419021606	57.682563781738	
756377.211358	3006066.919257	-29.77020835876	61.960723876953	
756466.058315	3006081.470908	-18.61665916443	66.716941833496	
756563.789968	3006097.477725	-6.270414352417	75.669784545898	
756671.294786	3006115.085223	5.8663854598999	79.634185791016	
756789.550086	3006134.453471	16.198394775391	78.75513458252	
756919.630916	3006155.758544	23.205318450928	79.602966308594	
757062.719829	3006179.194125	25.631704330444	79.924514770508	
757218.69746	3006204.740662	26.510570526123	79.997665405273	
757380.750051	3006231.282177	25.829801559448	80.229560852051	
757542.802643	3006257.823692	23.664428710938	82.4853515625	
757704.855235	3006284.365207	22.236921310425	85.309471130371	
757866.907826	3006310.906722	21.939352035522	84.583938598633	
758028.960418	3006337.448237	22.958745956421	84.194404602051	
758191.01301	3006363.989752	27.839601516724	83.223159790039	
758353.065601	3006390.531267	37.608455657959	85.436828613281	
758515.118193	3006417.072782	44.340892791748	87.022567749023	
758677.170784	3006443.614297	46.466548919678	88.371810913086	
758839.223376	3006470.155812	46.321659088135	89.790985107422	
759001.275968	3006496.697326	45.02836227417	90.181571960449	
753143.17373318	3005480.590945	8.0318002700806	86.29273223877	
753313.0830599	3005508.419262	8.7597789764404	88.537673950195	
753482.9923867	3005536.24758	8.4678726196289	82.11400604248	
753652.9017135	3005564.075897	4.3241081237793	64.149078369141	
753822.8110403	3005591.904214	-8.525629043579	62.396167755127	
753990.2121725	3005619.321731	-26.62359046936	50.004192352295	
754147.609977	3005645.100869	-39.30796051025	58.727611541748	
754290.69889	3005668.536449	-45.40386199951	58.314476013184	
754420.779719	3005689.841522	-49.83806610107	58.646545410156	
754539.035019	3005709.209771	-53.71142959595	59.189872741699	
754646.539837	3005726.817269	-60.03185653687	58.232830047607	
754744.27149	3005742.824086	-67.73444366455	56.163410186768	
754833.118447	3005757.375737	-74.94272613525	56.64916229248	
754913.888408	3005770.604511	-75.73026275635	58.149463653564	
754987.315646	3005782.630669	-76.09970855713	57.411182403564	
755054.06768	3005793.563541	-76.32649230957	55.772113800049	
755114.751347	3005803.502514	-76.69123840332	51.962856292725	
755169.918317	3005812.537945	-77.2389755249	50.78381729126	
755220.070108	3005820.751973	-77.87214660645	50.364421844482	
755265.662645	3005828.219271	-78.44586181641	50.115821838379	
755307.110406	3005835.007724	-78.97807312012	50.115142822266	
755346.168617	3005841.404808	-79.47960662842	50.114505767822	
755384.81098	3005847.733784	-79.62077331543	50.103691101074	
755423.453343	3005854.062759	-79.35401153564	50.067138671875	
755462.095706	3005860.391734	-79.03224945068	50.027477264404	
755500.738068	3005866.720709	-78.27143859863	50.018405914307	
755539.380431	3005873.049685	-77.2271270752	50.030967712402	
755578.438642	3005879.446769	-76.13457489014	50.034420013428	
755617.143815	3005885.786032	-74.62029266357	49.999973297119	
755655.080104	3005891.999364	-73.13610076904	49.966209411621	
755693.016392	3005898.212696	-71.09297943115	49.708221435547	
755730.95268	3005904.426028	-69.29504394531	49.444450378418	
755768.888969	3005910.63936	-68.0750579834	49.290565490723	
755806.825257	3005916.852692	-68.05839538574	49.178230285645	
755852.343016	3005924.307743	-68.08028411865	49.011428833008	
755905.442244	3005933.004512	-68.06063079834	49.024520874023	
755953.702591	3005940.908752	-67.95655822754	48.968536376953	
755999.295128	3005948.376051	-66.64408111572	48.820747375488	
756049.446919	3005956.590078	-64.04322052002	48.534786224365	
756104.613889	3005965.625509	-61.34817886353	49.061622619629	
756165.297556	3005975.564483	-54.62554550171	49.998630523682	
756232.04959	3005986.497354	-48.39117050171	52.077297210693	
756305.476828	3005998.523512	-40.14514541626	58.806941986084	
756386.246789	3006011.752286	-30.96773910522	62.079723358154	
756475.093746	3006026.303938	-19.97136688232	71.125358581543	
756572.825399	3006042.310755	-7.691797733307	76.633460998535	
756680.330217	3006059.918253	4.7637467384338	79.072761535645	
756798.585517	3006079.286501	15.434453964233	78.29069519043	
756928.666346	3006100.591574	22.709449768066	79.625900268555	
757071.755259	3006124.027154	25.425327301025	79.973655700684	
757227.73289	3006149.573692	26.510152816772	79.999946594238	
757389.785482	3006176.115207	25.291355133057	80.094734191895	
757551.838074	3006202.656722	22.728899002075	80.869476318359	
757713.890665	3006229.198237	21.790279388428	82.269912719727	
757875.943257	3006255.739752	21.459167480469	81.693473815918	
758037.995849	3006282.281267	22.110179901123	82.424850463867	
758200.04844	3006308.822782	26.288578033447	82.12629699707	
758362.101032	3006335.364297	35.631286621094	84.81079864502	
758524.153624	3006361.905811	42.904495239258	87.237365722656	
758686.206215	3006388.447326	45.441776275635	88.05948638916	
758848.258807	3006414.988841	45.391937255859	89.642082214355	
759010.311398	3006441.530356	44.088157653809	90.956336975098	
753151.3877611	3005430.439154	7.7036638259888	90.508392333984	
753321.2970879	3005458.267471	8.1878318786621	92.644432067871	
753491.2064146	3005486.095789	7.1577143669128	87.987533569336	
753661.1157414	3005513.924106	2.5591373443604	66.629356384277	
753831.0250682	3005541.752423	-8.357391357422	62.061428070068	
753998.4262004	3005569.16994	-22.54361534119	50.001220703125	
754155.824005	3005594.949078	-32.59533309937	58.045192718506	
754298.912917	3005618.384658	-40.1837387085	58.385326385498	
754428.993747	3005639.689731	-45.20758056641	58.553909301758	
754547.249047	3005659.05798	-50.2727355957	58.544746398926	
754654.753865	3005676.665478	-60.88386917114	57.065887451172	
754752.485518	3005692.672295	-71.83925628662	54.162200927734	
754841.332475	3005707.223946	-75.03302001953	53.115894317627	
754922.102436	3005720.45272	-75.69409942627	53.733917236328	
754995.529674	3005732.478878	-75.82817077637	53.877140045166	
755062.281707	3005743.41175	-75.88468170166	53.370014190674	
755122.965375	3005753.350723	-76.15517425537	51.554996490479	
755178.132345	3005762.386154	-76.6407623291	50.64323425293	
755228.284136	3005770.600182	-77.34828186035	50.284317016602	
755273.876673	3005778.06748	-78.14199829102	50.112426757813	
755315.324434	3005784.855933	-78.74803924561	50.089305877686	
755354.382645	3005791.253017	-79.27159118652	50.096981048584	
755393.025008	3005797.581992	-79.65488433838	50.098941802979	
755431.667371	3005803.910968	-79.41246795654	50.076988220215	
755470.309733	3005810.239943	-79.11287689209	50.044334411621	
755508.952096	3005816.568918	-78.64072418213	50.013233184814	
755547.594459	3005822.897894	-77.62615966797	50.021118164063	
755586.65267	3005829.294978	-76.64691162109	50.021816253662	
755625.357843	3005835.634241	-75.46823883057	50.009048461914	
755663.294131	3005841.847573	-73.34272003174	49.798194885254	
755701.23042	3005848.060905	-70.88729858398	49.496238708496	
755739.166708	3005854.274237	-69.06176757813	49.252883911133	
755777.102997	3005860.487569	-68.86837768555	49.294189453125	
755815.039285	3005866.700901	-68.68473052979	49.32702255249	
755860.557044	3005874.155952	-68.76168823242	49.330684661865	
755913.656272	3005882.852721	-68.89065551758	49.456653594971	
755961.916619	3005890.756961	-68.87391662598	49.454795837402	
756007.509156	3005898.224259	-68.90252685547	49.480571746826	
756057.660947	3005906.438287	-68.01607513428	49.564071655273	
756112.827917	3005915.473718	-67.5666885376	49.827144622803	
756173.511584	3005925.412692	-59.34865570068	50.845363616943	
756240.263618	3005936.345563	-50.34103393555	53.869113922119	
756313.690856	3005948.371721	-41.5294303894	61.124305725098	
756394.460817	3005961.600495	-32.01436233521	61.884288787842	
756483.307774	3005976.152147	-21.10143661499	74.234916687012	
756581.039426	3005992.158964	-8.961579322815	78.916366577148	
756688.544245	3006009.766462	3.5858671665192	77.813941955566	
756806.799544	3006029.13471	14.665161132813	77.234008789063	
756936.880374	3006050.439783	22.192811965942	79.61563873291	
757079.969287	3006073.875363	23.804677963257	79.99910736084	
757235.946918	3006099.421901	24.109228134155	79.99974822998	
757397.99951	3006125.963416	23.497329711914	80.008232116699	
757560.052102	3006152.504931	21.894329071045	80.057601928711	
757722.104693	3006179.046446	21.472124099731	80.210845947266	
757884.157285	3006205.587961	21.344804763794	80.792114257813	
758046.209877	3006232.129476	21.799966812134	81.47501373291	
758208.262468	3006258.670991	25.143960952759	81.473289489746	
758370.31506	3006285.212506	33.892929077148	84.267868041992	
758532.367651	3006311.75402	41.199760437012	86.712272644043	
758694.420243	3006338.295535	44.146472930908	87.668731689453	
758856.472835	3006364.83705	44.300838470459	89.413459777832	
759018.525426	3006391.378565	42.885318756104	91.805320739746	
753328.764386	3005412.674934	7.5992770195007	95.78719329834	
753498.6737127	3005440.503251	6.330258846283	88.503707885742	
753668.5830395	3005468.331568	1.3285191059113	68.891914367676	
753838.4923663	3005496.159886	-7.678523540497	61.646827697754	
754005.8934985	3005523.577403	-17.95217132568	50.000267028809	
754163.291303	3005549.356541	-25.40392684937	57.325881958008	
754306.380216	3005572.792121	-31.04871749878	58.314971923828	
754436.461045	3005594.097194	-37.44660186768	58.379207611084	
754554.716345	3005613.465442	-46.6756362915	57.784503936768	
754662.221163	3005631.072941	-62.28572463989	55.754112243652	
754759.952816	3005647.079757	-74.0806427002	53.356800079346	
754848.799773	3005661.631409	-75.3122253418	52.77904510498	
754929.569734	3005674.860183	-75.59663391113	52.48881149292	
755002.996972	3005686.886341	-75.60189056396	52.401149749756	
755069.749006	3005697.819212	-75.52380371094	52.395771026611	
755130.432673	3005707.758186	-75.3463973999	52.904930114746	
755185.599643	3005716.793617	-75.79876708984	52.120109558105	
755235.751434	3005725.007645	-76.91775512695	50.324291229248	
755281.343971	3005732.474943	-77.74910736084	50.15775680542	
755322.791732	3005739.263396	-78.42080688477	50.050624847412	
755361.849943	3005745.66048	-78.84245300293	50.053691864014	
755400.492306	3005751.989455	-79.26224517822	50.057048797607	
755439.134669	3005758.31843	-79.22106170654	50.042785644531	
755477.777032	3005764.647406	-78.97864532471	50.02082824707	
755516.419394	3005770.976381	-78.83346557617	50.008209228516	
755555.061757	3005777.305356	-78.12316131592	50.009140014648	
755594.119968	3005783.702441	-77.15055847168	50.01008605957	
755632.825141	3005790.041703	-75.78196716309	49.970825195313	
755670.76143	3005796.255035	-72.98362731934	49.708675384521	
755708.697718	3005802.468367	-70.4938583374	49.413112640381	
755746.634006	3005808.681699	-69.46384429932	49.474185943604	
755784.570295	3005814.895032	-69.25885009766	49.562160491943	
755822.506583	3005821.108364	-69.07430267334	49.618995666504	
755868.024342	3005828.563414	-69.25188446045	49.737499237061	
755921.12357	3005837.260183	-69.34656524658	49.868854522705	
755969.383917	3005845.164424	-69.20664978027	49.949226379395	
756014.976454	3005852.631722	-69.20963287354	49.974426269531	
756065.128245	3005860.84575	-69.03175354004	49.940605163574	
756120.295215	3005869.881181	-68.54470062256	50.235202789307	
756180.978882	3005879.820155	-64.97682952881	51.032928466797	
756247.730916	3005890.753026	-58.75509262085	55.108848571777	
756321.158154	3005902.779184	-48.3217048645	60.693382263184	
756401.928115	3005916.007958	-33.49974060059	61.386455535889	
756490.775072	3005930.55961	-22.30192375183	74.562896728516	
756588.506725	3005946.566426	-9.847675323486	79.33415222168	
756696.011543	3005964.173925	2.9266245365143	75.217208862305	
756814.266843	3005983.542173	13.819568634033	75.463020324707	
756944.347672	3006004.847246	21.552118301392	79.470764160156	
757087.436585	3006028.282826	21.372549057007	79.997619628906	
757243.414216	3006053.829364	21.125965118408	79.999465942383	
757405.466808	3006080.370879	21.543727874756	79.995422363281	
757567.5194	3006106.912393	21.414957046509	80.037696838379	
757729.571991	3006133.453908	21.36093711853	80.146926879883	
757891.624583	3006159.995423	21.277336120605	80.196632385254	
758053.677175	3006186.536938	21.511177062988	80.659934997559	
758215.729766	3006213.078453	24.398330688477	81.076835632324	
758377.782358	3006239.619968	32.149688720703	83.737113952637	
758539.83495	3006266.161483	39.177486419678	86.094100952148	
758701.887541	3006292.702998	42.34077835083	87.125625610352	
758863.940133	3006319.244513	42.664493560791	89.148002624512	
759025.992724	3006345.786028	41.571296691895	92.663841247559	
753335.5528388	3005371.227173	7.4284534454346	98.169631958008	
753505.4621656	3005399.05549	5.5780272483826	88.972953796387	
753675.3714923	3005426.883807	0.9378514289856	71.121696472168	
753845.2808191	3005454.712125	-6.856160640717	61.267658233643	
754012.6819513	3005482.129641	-13.43755245209	55.079307556152	
754170.079756	3005507.90878	-17.82576751709	58.555431365967	
754313.168668	3005531.34436	-22.11001777649	58.292518615723	
754443.249498	3005552.649433	-29.83281898499	58.22481918335	
754561.504798	3005572.017681	-41.8620300293	57.273002624512	
754669.009616	3005589.625179	-62.23770904541	55.052127838135	
754766.741269	3005605.631996	-74.14641571045	53.234462738037	
754855.588226	3005620.183648	-75.45558166504	52.727108001709	
754936.358187	3005633.412422	-75.53427886963	52.575824737549	
755009.785424	3005645.43858	-75.37230682373	52.814479827881	
755076.537458	3005656.371451	-75.16626739502	53.124340057373	
755137.221126	3005666.310425	-74.41513061523	55.078540802002	
755192.388096	3005675.345856	-75.1247253418	53.465591430664	
755242.539887	3005683.559883	-76.41179656982	50.344314575195	
755288.132424	3005691.027182	-77.26348114014	50.18342590332	
755329.580185	3005697.815634	-78.07037353516	50.046222686768	
755368.638396	3005704.212719	-78.52909851074	50.023719787598	
755407.280759	3005710.541694	-78.92041015625	50.023597717285	
755445.923122	3005716.870669	-79.14334106445	50.021991729736	
755484.565484	3005723.199645	-79.03897094727	50.012233734131	
755523.207847	3005729.52862	-78.9020690918	50.000408172607	
755561.85021	3005735.857595	-78.41117095947	50.001865386963	
755600.908421	3005742.254679	-77.72357940674	50.003726959229	
755639.613594	3005748.593942	-75.67808532715	49.897243499756	
755677.549882	3005754.807274	-72.49924468994	49.676292419434	
755715.486171	3005761.020606	-69.78527832031	49.414672851563	
755753.422459	3005767.233938	-69.60181427002	49.682567596436	
755791.358748	3005773.44727	-69.41835784912	49.950458526611	
755829.295036	3005779.660602	-69.3849105835	50.036167144775	
755874.812795	3005787.115653	-69.5959854126	50.156776428223	
755927.912023	3005795.812422	-69.63562011719	50.285293579102	
755976.17237	3005803.716663	-69.43062591553	50.388229370117	
756021.764907	3005811.183961	-69.32528686523	50.40209197998	
756071.916698	3005819.397989	-69.23054504395	50.31029510498	
756127.083668	3005828.43342	-69.10391235352	50.563919067383	
756187.767335	3005838.372393	-69.07165527344	51.201221466064	
756254.519369	3005849.305265	-65.37826538086	56.398189544678	
756327.946606	3005861.331423	-54.45636749268	60.472160339355	
756408.716567	3005874.560197	-35.05103302002	63.310878753662	
756497.563525	3005889.111848	-24.18975830078	74.29150390625	
756595.295177	3005905.118665	-12.22294807434	78.627456665039	
756702.799995	3005922.726163	-0.340552359819	73.081474304199	
756821.055295	3005942.094412	9.4459819793701	74.471687316895	
756951.136125	3005963.399485	15.588934898376	79.481330871582	
757094.225038	3005986.835065	16.83967590332	79.997261047363	
757250.202669	3006012.381602	15.20040512085	79.999038696289	
757412.255261	3006038.923117	18.868604660034	79.987159729004	
757574.307853	3006065.464632	20.845664978027	80.026702880859	
757736.360444	3006092.006147	21.266923904419	80.092422485352	
757898.413036	3006118.547662	21.264125823975	80.086090087891	
758060.465627	3006145.089177	21.456346511841	80.444717407227	
758222.518219	3006171.630692	23.681762695313	80.869514465332	
758384.570811	3006198.172207	30.561870574951	83.259765625	
758546.623402	3006224.713722	37.074653625488	85.463790893555	
758708.675994	3006251.255237	40.308029174805	86.517707824707	
758870.728586	3006277.796752	40.858116149902	88.605239868164	
759032.781177	3006304.338267	39.914260864258	93.050575256348	
753342.3412916	3005329.779412	7.3249049186707	99.797576904297	
753512.2506184	3005357.607729	5.3633685112	89.749954223633	
753682.1599452	3005385.436046	0.7206614613533	73.960403442383	
753852.0692719	3005413.264363	-4.957615375519	60.876201629639	
754019.4704042	3005440.68188	-9.498463630676	59.286823272705	
754176.868208	3005466.461018	-10.55200099945	58.516124725342	
754319.957121	3005489.896599	-13.74315452576	58.278854370117	
754450.037951	3005511.201672	-20.93775177002	58.080753326416	
754568.293251	3005530.56992	-35.18292999268	56.937488555908	
754675.798069	3005548.177418	-60.07278060913	54.606868743896	
754773.529722	3005564.184235	-73.0380859375	53.171718597412	
754862.376679	3005578.735886	-75.26905822754	52.70682144165	
754943.14664	3005591.96466	-75.52317047119	52.559940338135	
755016.573877	3005603.990819	-75.31662750244	52.893711090088	
755083.325911	3005614.92369	-74.94197845459	53.624320983887	
755144.009578	3005624.862664	-74.15406036377	55.668884277344	
755199.176548	3005633.898094	-74.83301544189	53.983310699463	
755249.32834	3005642.112122	-76.14561462402	50.723583221436	
755294.920877	3005649.57942	-76.90515899658	50.228733062744	
755336.368638	3005656.367873	-77.63408660889	50.082233428955	
755375.426849	3005662.764957	-78.2314453125	49.996948242188	
755414.069211	3005669.093933	-78.57573699951	49.996856689453	
755452.711574	3005675.422908	-78.92002105713	49.996761322021	
755491.353937	3005681.751883	-78.92072296143	49.99254989624	
755529.9963	3005688.080859	-78.9273147583	49.990322113037	
755568.638663	3005694.409834	-78.55108642578	49.993156433105	
755607.696873	3005700.806918	-78.04397583008	49.995399475098	
755646.402047	3005707.146181	-74.9663848877	49.903240203857	
755684.338335	3005713.359513	-71.69450378418	49.694473266602	
755722.274624	3005719.572845	-69.76103210449	49.634517669678	
755760.210912	3005725.786177	-69.5442199707	49.881031036377	
755798.147201	3005731.999509	-69.34837341309	50.148296356201	
755836.083489	3005738.212841	-69.38598632813	50.406139373779	
755881.601247	3005745.667892	-69.58093261719	50.52428817749	
755934.700476	3005754.364661	-69.60201263428	50.644027709961	
755982.960822	3005762.268902	-69.37744140625	50.743465423584	
756028.55336	3005769.7362	-69.17650604248	50.805904388428	
756078.705151	3005777.950228	-69.06359863281	50.714809417725	
756133.872121	3005786.985658	-68.91463470459	50.723274230957	
756194.555788	3005796.924632	-68.83745574951	52.036315917969	
756261.307822	3005807.857503	-66.8338470459	57.743129730225	
756334.735059	3005819.883662	-62.35682678223	64.605392456055	
756415.50502	3005833.112436	-41.28123092651	68.610816955566	
756504.351977	3005847.664087	-28.8272895813	76.537925720215	
